,school_id,school_name,region,province,municipality,division,year_level,gender,enrollment,latitude,longitude
1266,305471,Muntinlupa Business High School - Main,NCR - National Capital Region,Ncr Fourth District,City Of Muntinlupa,Muntinlupa City,second year,male,525,14.44161389,121.0499389
1267,307801,Gov. Ferrer MNHS (Biclatan Annex),Region IV-A - CALABARZON,Cavite,General Trias,Cavite,second year,male,252,14.27747504,120.9153997
1268,307802,Governor Ferrer Memorial National High School (Buenavista Annex),Region IV-A - CALABARZON,Cavite,General Trias,Cavite,second year,male,154,14.30505579,120.8976808
1269,307803,Bacoor NHS - Gawaran Annex,Region IV-A - CALABARZON,Cavite,Bacoor,Bacoor City,second year,male,294,14.40338198,120.9981452
1270,307804,Kaysuyo National High School,Region IV-A - CALABARZON,Cavite,Alfonso,Cavite,second year,male,17,14.111428,120.807091
1271,307805,Buck Estate National HS,Region IV-A - CALABARZON,Cavite,Alfonso,Cavite,second year,male,32,14.089082,120.852768
1272,307806,F. P. Tolentino MHS,Region IV-A - CALABARZON,Cavite,Tagaytay City,Cavite,second year,male,174,14.132365,120.976017
1273,307807,Ternate West NHS,Region IV-A - CALABARZON,Cavite,Ternate,Cavite,second year,male,74,14.284021,120.708678
1274,307808,Francisco Osorio NHS (Trece Martires City NHS (Osorio Annex)),Region IV-A - CALABARZON,Cavite,Trece Martires City (Capital),Cavite,second year,male,114,14.2912247,120.8798264
1275,307809,Luis Aguado NHS (Southville NHS),Region IV-A - CALABARZON,Cavite,Trece Martires City (Capital),Cavite,second year,male,262,14.253382,120.867759
1276,307810,Naic National High School Sabang Annex,Region IV-A - CALABARZON,Cavite,Naic,Cavite,second year,male,82,14.320617,120.767437
1277,307811,Gen. Aguinaldo NHS-Annex,Region IV-A - CALABARZON,Cavite,Imus,Imus City,second year,male,268,14.391973,120.958839
1278,307812,Gov. Ferrer MNHS (San Francisco Annex),Region IV-A - CALABARZON,Cavite,General Trias,Cavite,second year,male,383,14.310528,120.915707
1279,307813,Munting Ilog NHS (Silang West Annex),Region IV-A - CALABARZON,Cavite,Silang,Cavite,second year,male,199,14.220582,120.971443
1280,307814,Naic Coastal NHS (Pueblo del Mar Annex),Region IV-A - CALABARZON,Cavite,Naic,Cavite,second year,male,43,14.329592,120.759703
1281,307815,Bacoor NHS - Villa Maria Annex,Region IV-A - CALABARZON,Cavite,Bacoor,Bacoor City,second year,male,207,14.40373611,120.977625
1282,307816,Imus NHS - Alapan Annex,Region IV-A - CALABARZON,Cavite,Imus,Imus City,second year,male,68,14.408801,120.89703
1283,307817,Tanza NTS Annex,Region IV-A - CALABARZON,Cavite,Tanza,Cavite,second year,male,168,14.335474,120.853061
1284,307818,Trece Martires City National High School Conchu Annex,Region IV-A - CALABARZON,Cavite,Trece Martires City (Capital),Cavite,second year,male,58,14.244803,120.885985
1285,307819,Trece Martirez City NHS (Cabezas Annex),Region IV-A - CALABARZON,Cavite,Trece Martires City (Capital),Cavite,second year,male,126,14.262267,120.896064
1286,307820,Bucal NHS - Sta. Mercedes Annex,Region IV-A - CALABARZON,Cavite,Maragondon,Cavite,second year,male,20,14.220634,120.622038
1287,307821,Imus NHS (Greengate Annex),Region IV-A - CALABARZON,Cavite,Imus,Imus City,second year,male,320,14.3738,120.919305
1288,307822,Luis Y. Ferrer Jr. West National High School,Region IV-A - CALABARZON,Cavite,General Trias,Cavite,second year,male,86,14.3141622,120.8735611
1289,307823,"Luis Y. Ferrer, Jr. North National High School",Region IV-A - CALABARZON,Cavite,General Trias,Cavite,second year,male,202,14.35879,120.915884
1290,307901,Jacobo Z. Gonzales Memorial National High School,Region IV-A - CALABARZON,Laguna,City Of Binan,Laguna,second year,male,774,14.33627515,121.0895602
1291,307902,Santa Rosa Science and Technology High School,Region IV-A - CALABARZON,Laguna,City Of Santa Rosa,Sta. Rosa City,second year,male,112,14.31587464,121.1109073
1292,307903,Cristobal S. Conducto MNHS,Region IV-A - CALABARZON,Laguna,Rizal,Laguna,second year,male,154,14.115833,121.3913889
1293,307905,Don Manuel Rivera Memo. NHS,Region IV-A - CALABARZON,Laguna,Pila,Laguna,second year,male,157,14.233056,121.363892
1294,307906,Felicisimo T. San Luis NHS,Region IV-A - CALABARZON,Laguna,Santa Cruz (Capital),Laguna,second year,male,209,14.257468,121.404701
1295,307907,"San Pedro Relocation Center National High School, Main (Langgam) Campus",Region IV-A - CALABARZON,Laguna,San Pedro,Laguna,second year,male,488,14.3275115,121.0194631
1296,307908,San Pedro Relocation CHS -(Cuyab Annex),Region IV-A - CALABARZON,Laguna,San Pedro,Laguna,second year,male,155,14.37109217,121.0589876
1297,307909,Binan Secondary School of Applied Academics (Main Campus),Region IV-A - CALABARZON,Laguna,City Of Binan,Laguna,second year,male,282,14.312531,121.067612
1298,307910,Dambo National High School,Region IV-A - CALABARZON,Laguna,Pangil,Laguna,second year,male,13,14.384823,121.405861
1299,307911,Cavinti NHS,Region IV-A - CALABARZON,Laguna,Cavinti,Laguna,second year,male,93,14.246281,121.500732
1300,307912,San Roque National High School,Region IV-A - CALABARZON,Laguna,Victoria,Laguna,second year,male,57,14.225863,121.322571
1301,307913,Poten and  Eliseo M. Quesada Memo. NHS,Region IV-A - CALABARZON,Laguna,Paete,Laguna,second year,male,188,14.36527778,121.4791667
1302,307914,San Pedro Relocation CHS - Landayan Annex,Region IV-A - CALABARZON,Laguna,San Pedro,Laguna,second year,male,182,14.35371322,121.0698819
1303,307915,Dela Paz NHS (Binan NHS - Annex),Region IV-A - CALABARZON,Laguna,City Of Binan,Laguna,second year,male,111,14.348862,121.081291
1304,307917,Dayap NHS (Mabacan Annex),Region IV-A - CALABARZON,Laguna,Calauan,Laguna,second year,male,72,14.135088,121.290009
1305,307918,Balian NHS (Galalan Annex),Region IV-A - CALABARZON,Laguna,Pangil,Laguna,second year,male,6,14.420487,121.543678
1306,307920,San Juan NHS (San Antonio Annex),Region IV-A - CALABARZON,Laguna,Kalayaan,Laguna,second year,male,54,14.324595,121.529694
1307,307921,Adelina I National High School (Sampaguita Annex),Region IV-A - CALABARZON,Laguna,San Pedro,Laguna,second year,male,229,14.364722,121.055557
1308,307922,Sta. Catalina NHS Ext. (Bakia-Botocan ),Region IV-A - CALABARZON,Laguna,Majayjay,Laguna,second year,male,13,14.150959,121.492851
1309,307923,Southville I NHS,Region IV-A - CALABARZON,Laguna,Cabuyao,Laguna,second year,male,377,14.27023147,121.1432303
1310,307924,Buenaventura Fandialan Memo. NHS,Region IV-A - CALABARZON,Laguna,Alaminos,Laguna,second year,male,22,14.060463,121.265686
1311,307925,Poten and  Eliseo M. Quesada MNHS - Papatahan Annex,Region IV-A - CALABARZON,Laguna,Paete,Laguna,second year,male,20,14.36472,121.551422
1312,307926,Cavinti NHS (Calminue Ext.),Region IV-A - CALABARZON,Laguna,Cavinti,Laguna,second year,male,12,14.252404,121.606293
