,school_id,school_name,region,province,municipality,division,district,year_level,gender,enrollment,latitude,longitude
13281,136785,Moonwalk ES,NCR (National Capital Region),NCR Fourth District,City of Las Pinas,Las PiÐas City,Las PiÐas City II,grade 5,female,311,14.4265227,120.9980736
13282,226501,Moonwalk ES - Golden Acres Annex,NCR (National Capital Region),NCR Fourth District,City of Las Pinas,Las PiÐas City,Las PiÐas City II,grade 5,female,317,14.4167468,120.9973721
13283,136786,Moonwalk ES - Mikesell Annex,NCR (National Capital Region),NCR Fourth District,City of Las Pinas,Las PiÐas City,Las PiÐas City II,grade 5,female,71,14.4285745,121.0036338
13284,136629,Morning Breeze ES,NCR (National Capital Region),NCR Third District,Kalookan City,Caloocan City,Tanque,grade 5,female,269,14.659636,120.9869151
13285,136903,Muntinlupa ES,NCR (National Capital Region),NCR Fourth District,City of Muntinlupa,Muntinlupa City,Muntinlupa City District I,grade 5,female,404,14.4081327,121.0414667
13286,136844,Muzon ES,NCR (National Capital Region),NCR Third District,City of Malabon,Malabon City,Malabon District III,grade 5,female,41,14.6762283,120.9489091
13287,136536,Nagkaisang Nayon ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District X,grade 5,female,187,14.719623,121.0234757
13288,136718,Nagpayong ES (Ilugin ES - Nagpayong Annex),NCR (National Capital Region),NCR Second District,City of Pasig,Pasig City,Pasig City District I,grade 5,female,761,14.5439219,121.103396
13289,136677,Nangka ES,NCR (National Capital Region),NCR Second District,City of Marikina,Marikina City,Marikina City District II,grade 5,female,302,14.6688738,121.1091333
13290,136736,Napico ES (Manggahan ES - Napico Annex),NCR (National Capital Region),NCR Second District,City of Pasig,Pasig City,Pasig City District IV,grade 5,female,214,14.593562,121.094491
13291,136874,Napindan Elementary School,NCR (National Capital Region),NCR Fourth District,Taguig City,Taguig,Taguig District I,grade 5,female,162,14.538478,121.097382
13292,136860,Navotas Elementary School,NCR (National Capital Region),NCR Third District,City of Navotas,Navotas,Navotas District I,grade 5,female,177,14.6626532,120.9437989
13293,136861,Navotas I Elementary School,NCR (National Capital Region),NCR Third District,City of Navotas,Navotas,Navotas District I,grade 5,female,53,14.673949,120.932747
13294,136710,Nemesio I. Yabut ES,NCR (National Capital Region),NCR Fourth District,City of Makati,Makati City,Makati City District V,grade 5,female,113,14.5597248,121.0422854
13295,136513,New Era ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District VI,grade 5,female,251,14.6643983,121.0600253
13296,136646,NHC ES,NCR (National Capital Region),NCR Third District,Kalookan City,Caloocan City,Caloocan North III,grade 5,female,82,14.7565784,121.0449768
13297,136708,"Nicanor C. Garcia, Sr. ES",NCR (National Capital Region),NCR Fourth District,City of Makati,Makati City,Makati City District IV,grade 5,female,101,14.569575,121.020982
13298,136750,Nicanor C. Ibuna Elementary School,NCR (National Capital Region),NCR Second District,City of San Juan,City of San Juan,San Juan District II,grade 5,female,29,14.6017835,121.0303296
13299,136836,Ninoy Aquino ES,NCR (National Capital Region),NCR Third District,City of Malabon,Malabon City,Malabon District II,grade 5,female,301,14.6680747,120.9658454
13300,136845,Niugan ES,NCR (National Capital Region),NCR Third District,City of Malabon,Malabon City,Malabon District III,grade 5,female,80,14.6668627,120.9553638
13301,222504,NOH-School for Crippled Children,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District I,grade 5,female,1,14.6290794,120.9997226
13302,136862,North Bay Boulevard Elementary School,NCR (National Capital Region),NCR Third District,City of Navotas,Navotas,Navotas District I,grade 5,female,120,14.6732182,120.9350106
13303,136863,North Bay Boulevard North Elementary School,NCR (National Capital Region),NCR Third District,City of Navotas,Navotas,Navotas District I,grade 5,female,156,14.648007,120.9503919
13304,136537,North Fairview ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District X,grade 5,female,272,14.7097264,121.0662696
13305,136669,Nueve de Febrero ES,NCR (National Capital Region),NCR Second District,City of Mandaluyong,Mandaluyong City,Mandaluyong City District II,grade 5,female,322,14.5863567,121.0416619
13306,136523,Odelco ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District VIII,grade 5,female,152,14.6760413,121.0437003
13307,136555,Old Balara ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District XII,grade 5,female,292,14.6656483,121.0822362
13308,136731,Oranbo ES,NCR (National Capital Region),NCR Second District,City of Pasig,Pasig City,Pasig City District III,grade 5,female,65,14.5758223,121.0643245
13309,136467,P. Burgos ES,NCR (National Capital Region),"Manila, NCR, First District",Tondo,Manila,Sampaloc VI,grade 5,female,292,14.5651811,121.03111
13310,136588,P. Burgos ES,NCR (National Capital Region),NCR Fourth District,Pasay City,Pasay City,Pasay City North District,grade 5,female,167,14.5651811,121.03111
13311,136452,P. Gomez ES,NCR (National Capital Region),"Manila, NCR, First District",Santa Cruz,Manila,Sta. Cruz IV,grade 5,female,314,14.6085894,120.9853019
13312,136456,P. Guevara Elementary School,NCR (National Capital Region),"Manila, NCR, First District",San Nicolas,Manila,San Nicolas,grade 5,female,502,14.5979671,120.9711023
13313,136804,P. R. San Diego ES,NCR (National Capital Region),NCR Third District,City of Valenzuela,Valenzuela City,Valenzuela City North District,grade 5,female,92,14.6988877,120.9492229
13314,136605,P. Villanueva ES,NCR (National Capital Region),NCR Fourth District,Pasay City,Pasay City,Pasay City West District,grade 5,female,45,14.5434017,120.9983916
13315,136600,Padre Zamora Elementary School,NCR (National Capital Region),NCR Fourth District,Pasay City,Pasay City,Pasay City East District,grade 5,female,170,14.5449248,121.0018435
13316,136647,Pag-asa ES,NCR (National Capital Region),NCR Third District,Kalookan City,Caloocan City,Caloocan North III,grade 5,female,458,14.6374148,120.9925265
13317,136715,Palanan ES,NCR (National Capital Region),NCR Fourth District,City of Makati,Makati City,Makati City District VI,grade 5,female,148,14.5595308,121.0034046
13318,136720,Palatiw ES,NCR (National Capital Region),NCR Second District,City of Pasig,Pasig City,Pasig City District I,grade 5,female,266,14.5636202,121.0858183
13319,136805,Paltok ES,NCR (National Capital Region),NCR Third District,City of Valenzuela,Valenzuela City,Valenzuela City North District,grade 5,female,92,14.7010556,120.9830225
13320,136502,Paltok ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District III,grade 5,female,63,14.6445523,121.0234757
13321,136787,Pamplona ES Central,NCR (National Capital Region),NCR Fourth District,City of Las Pinas,Las PiÐas City,Las PiÐas City II,grade 5,female,235,14.458046,120.970054
13322,136788,Pamplona ES I,NCR (National Capital Region),NCR Fourth District,City of Las Pinas,Las PiÐas City,Las PiÐas City II,grade 5,female,96,14.4611092,120.9712281
13323,136648,Pangarap ES,NCR (National Capital Region),NCR Third District,Kalookan City,Caloocan City,Caloocan North III,grade 5,female,304,14.764101,121.091418
13324,136831,Panghulo ES,NCR (National Capital Region),NCR Third District,City of Malabon,Malabon City,Malabon District I,grade 5,female,80,14.6839368,120.9581424
13325,136832,Panghulo ES I,NCR (National Capital Region),NCR Third District,City of Malabon,Malabon City,Malabon District I,grade 5,female,78,14.6839368,120.9581424
13326,136799,Parada ES,NCR (National Capital Region),NCR Third District,City of Valenzuela,Valenzuela City,Valenzuela City East District,grade 5,female,127,14.7010556,120.9830225
13327,136757,Paranaque Elementary School Unit II,NCR (National Capital Region),NCR Fourth District,City of Paranaque,Paranaque City,Paranaque City District I,grade 5,female,142,14.4910526,120.9896371
13328,136756,Paranaque ES Central,NCR (National Capital Region),NCR Fourth District,City of Paranaque,Paranaque City,Paranaque City District I,grade 5,female,327,14.4910526,120.9896371
13329,136684,Parang ES,NCR (National Capital Region),NCR Second District,City of Marikina,Marikina City,Marikina City District II,grade 5,female,374,14.6599805,121.1130969
13330,136721,Pasig ES,NCR (National Capital Region),NCR Second District,City of Pasig,Pasig City,Pasig City District I,grade 5,female,331,14.5763768,121.0851097
13331,136817,Paso de Blas ES,NCR (National Capital Region),NCR Third District,City of Valenzuela,Valenzuela City,Valenzuela City East District,grade 5,female,72,14.7015779,120.9885074
13332,136806,Pasolo ES,NCR (National Capital Region),NCR Third District,City of Valenzuela,Valenzuela City,Valenzuela City North District,grade 5,female,101,14.7090586,120.9546466
13333,136514,Pasong Tamo ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District VI,grade 5,female,399,14.6821382,121.0591368
13334,136896,Pateros Elementary School,NCR (National Capital Region),NCR Fourth District,Pateros,Taguig,Pateros,grade 5,female,184,14.5467762,121.0673697
13335,136895,Paulina Manalo ES,NCR (National Capital Region),NCR Fourth District,Pateros,Taguig,Pateros,grade 5,female,53,14.5454321,121.0686773
13336,136548,Payatas B ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District XI,grade 5,female,328,14.713816,121.093886
13337,136549,Payatas B ES Annex,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District XI,grade 5,female,92,14.713816,121.093886
13338,136550,Payatas C ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District XI,grade 5,female,228,14.7142978,121.0978536
13339,136744,Pedro Cruz Elementary School,NCR (National Capital Region),NCR Second District,City of San Juan,City of San Juan,San Juan District I,grade 5,female,44,14.605484,121.0263918
13340,136670,Pedro P. Cruz (Mauway) ES,NCR (National Capital Region),NCR Second District,City of Mandaluyong,Mandaluyong City,Mandaluyong City District II,grade 5,female,220,14.5735576,121.0384373
13341,136468,Pedro Pelaez Elementary School,NCR (National Capital Region),"Manila, NCR, First District",Sampaloc,Manila,Sampaloc VI,grade 5,female,52,14.6042966,121.0065858
13342,136576,Pedro Tuason ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District XVII,grade 5,female,29,14.6141731,121.0487641
13343,136695,Pembo ES,NCR (National Capital Region),NCR Fourth District,City of Makati,Makati City,Makati City District II,grade 5,female,461,14.5441405,121.0578192
13344,223001,Philippine National School for the Blind,NCR (National Capital Region),NCR Fourth District,Pasay City,Pasay City,Pasay City West District,grade 5,female,2,14.542216,120.995661
13345,223002,Philippine School for the Deaf,NCR (National Capital Region),NCR Fourth District,Pasay City,Pasay City,Pasay City West District,grade 5,female,35,14.542326,120.994904
13346,136789,Pilar Village ES,NCR (National Capital Region),NCR Fourth District,City of Las Pinas,Las PiÐas City,Las PiÐas City II,grade 5,female,213,14.4191049,121.0091396
13347,136723,Pinagbuhatan Elementary School,NCR (National Capital Region),NCR Second District,City of Pasig,Pasig City,Pasig City District I,grade 5,female,358,14.5572937,121.0918598
13348,136751,Pinaglabanan Elementary School,NCR (National Capital Region),NCR Second District,City of San Juan,City of San Juan,San Juan District II,grade 5,female,152,14.603959,121.0298419
13349,136732,Pineda ES,NCR (National Capital Region),NCR Second District,City of Pasig,Pasig City,Pasig City District III,grade 5,female,135,14.5636463,121.063608
13350,136573,Pinyahan ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District XVI,grade 5,female,189,14.6385899,121.0464101
13351,136472,Pio del Pilar Elementary School,NCR (National Capital Region),"Manila, NCR, First District",Sampaloc,Manila,Sampaloc IX,grade 5,female,210,14.600566,121.004327
13352,136807,Pio Valenzuela ES,NCR (National Capital Region),NCR Third District,City of Valenzuela,Valenzuela City,Valenzuela City North District,grade 5,female,233,14.6761029,120.9853872
13353,136711,Pitogo ES,NCR (National Capital Region),NCR Fourth District,City of Makati,Makati City,Makati City District V,grade 5,female,137,14.5567854,121.0442602
13354,136524,Placido del Mundo ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District VIII,grade 5,female,472,14.6872945,121.0252308
13355,136661,Plainview ES,NCR (National Capital Region),NCR Second District,City of Mandaluyong,Mandaluyong City,Mandaluyong City District I,grade 5,female,102,14.5767748,121.0332018
13356,136425,Plaridel Elementary School,NCR (National Capital Region),"Manila, NCR, First District",Tondo,Manila,Tondo III,grade 5,female,135,14.627486,120.981236
13357,224001,Pleasant HIlls Elementary School,NCR (National Capital Region),NCR Second District,City of Mandaluyong,Mandaluyong City,Mandaluyong City District II,grade 5,female,85,14.5877974,121.0388037
13358,136577,Ponciano Bernardo ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District XVII,grade 5,female,64,14.6140133,121.0493891
13359,136848,Potrero ES,NCR (National Capital Region),NCR Third District,City of Malabon,Malabon City,Malabon District IV,grade 5,female,213,14.6660199,120.9807227
13360,136849,Potrero ES I,NCR (National Capital Region),NCR Third District,City of Malabon,Malabon City,Malabon District IV,grade 5,female,61,14.6680747,120.9658454
13361,136540,Pres. Corazon C. Aquino ES (Batasan Hills ES),NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District XI,grade 5,female,511,14.6966478,121.0949349
13362,136563,Project 3 ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District XIV,grade 5,female,105,14.6304623,121.066474
13363,136509,Project 6 ES,NCR (National Capital Region),NCR Second District,Quezon City,Quezon City,School District V,grade 5,female,321,14.6601347,121.0406769
13364,136779,Pulanlupa ES,NCR (National Capital Region),NCR Fourth District,City of Las Pinas,Las PiÐas City,Las PiÐas City I,grade 5,female,225,14.4615371,120.9864462
13365,136780,Pulanlupa ES - Camella Annex,NCR (National Capital Region),NCR Fourth District,City of Las Pinas,Las PiÐas City,Las PiÐas City I,grade 5,female,77,14.458877,120.9868323
